datamart_id	dataset_id	dataset_name	dataset_description	dataset_url	variable_id	variable_name	variable_description
ISI	WDI	WDI dataset	World Development Indicators	https://databank.worldbank.org/source/world-development-indicators	population_living_in_areas_where_elevation_is_below_5_meters_of_total_population	Population living in areas where elevation is below 5 meters (% of total population)	Population living in areas where elevation is below 5 meters (% of total population) in WDI
ISI	WDI	WDI dataset	World Development Indicators	https://databank.worldbank.org/source/world-development-indicators	population_living_in_slums_of_urban_population	Population living in slums (% of urban population)	Population living in slums (% of urban population) in WDI
ISI	WDI	WDI dataset	World Development Indicators	https://databank.worldbank.org/source/world-development-indicators	population_female	"Population, female"	"Population, female in WDI"
ISI	WDI	WDI dataset	World Development Indicators	https://databank.worldbank.org/source/world-development-indicators	population_female_of_total_population	"Population, female (% of total population)"	"Population, female (% of total population) in WDI"
ISI	WDI	WDI dataset	World Development Indicators	https://databank.worldbank.org/source/world-development-indicators	population_male	"Population, male"	"Population, male in WDI"
ISI	WDI	WDI dataset	World Development Indicators	https://databank.worldbank.org/source/world-development-indicators	population_male_of_total_population	"Population, male (% of total population)"	"Population, male (% of total population) in WDI"
ISI	WDI	WDI dataset	World Development Indicators	https://databank.worldbank.org/source/world-development-indicators	population_total	"Population, total"	"Population, total in WDI"
ISI	WDI	WDI dataset	World Development Indicators	https://databank.worldbank.org/source/world-development-indicators	portfolio_equity_net_inflows_bop_current_us	"Portfolio equity, net inflows (BoP, current US$)"	"Portfolio equity, net inflows (BoP, current US$) in WDI"
ISI	WDI	WDI dataset	World Development Indicators	https://databank.worldbank.org/source/world-development-indicators	portfolio_investment_bonds_ppg_png_nfl_current_us	"Portfolio investment, bonds (PPG + PNG) (NFL, current US$)"	"Portfolio investment, bonds (PPG + PNG) (NFL, current US$) in WDI"
ISI	WDI	WDI dataset	World Development Indicators	https://databank.worldbank.org/source/world-development-indicators	portfolio_investment_net_bop_current_us	"Portfolio investment, net (BoP, current US$)"	"Portfolio investment, net (BoP, current US$) in WDI"
ISI	WDI	WDI dataset	World Development Indicators	https://databank.worldbank.org/source/world-development-indicators	poverty_gap_at_1_90_a_day_2011_ppp	Poverty gap at $1.90 a day (2011 PPP) (%)	Poverty gap at $1.90 a day (2011 PPP) (%) in WDI
ISI	WDI	WDI dataset	World Development Indicators	https://databank.worldbank.org/source/world-development-indicators	poverty_gap_at_3_20_a_day_2011_ppp	Poverty gap at $3.20 a day (2011 PPP) (%)	Poverty gap at $3.20 a day (2011 PPP) (%) in WDI
ISI	WDI	WDI dataset	World Development Indicators	https://databank.worldbank.org/source/world-development-indicators	poverty_gap_at_5_50_a_day_2011_ppp	Poverty gap at $5.50 a day (2011 PPP) (%)	Poverty gap at $5.50 a day (2011 PPP) (%) in WDI
ISI	WDI	WDI dataset	World Development Indicators	https://databank.worldbank.org/source/world-development-indicators	poverty_gap_at_national_poverty_lines	Poverty gap at national poverty lines (%)	Poverty gap at national poverty lines (%) in WDI
ISI	WDI	WDI dataset	World Development Indicators	https://databank.worldbank.org/source/world-development-indicators	poverty_headcount_ratio_at_1_90_a_day_2011_ppp_of_population	Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population)	Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population) in WDI
ISI	WDI	WDI dataset	World Development Indicators	https://databank.worldbank.org/source/world-development-indicators	poverty_headcount_ratio_at_3_20_a_day_2011_ppp_of_population	Poverty headcount ratio at $3.20 a day (2011 PPP) (% of population)	Poverty headcount ratio at $3.20 a day (2011 PPP) (% of population) in WDI
ISI	WDI	WDI dataset	World Development Indicators	https://databank.worldbank.org/source/world-development-indicators	poverty_headcount_ratio_at_5_50_a_day_2011_ppp_of_population	Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population)	Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population) in WDI
ISI	WDI	WDI dataset	World Development Indicators	https://databank.worldbank.org/source/world-development-indicators	poverty_headcount_ratio_at_national_poverty_lines_of_population	Poverty headcount ratio at national poverty lines (% of population)	Poverty headcount ratio at national poverty lines (% of population) in WDI
ISI	WDI	WDI dataset	World Development Indicators	https://databank.worldbank.org/source/world-development-indicators	power_outages_in_firms_in_a_typical_month_number	Power outages in firms in a typical month (number)	Power outages in firms in a typical month (number) in WDI
ISI	WDI	WDI dataset	World Development Indicators	https://databank.worldbank.org/source/world-development-indicators	ppg_bonds_nfl_current_us	"PPG, bonds (NFL, current US$)"	"PPG, bonds (NFL, current US$) in WDI"
ISI	WDI	WDI dataset	World Development Indicators	https://databank.worldbank.org/source/world-development-indicators	ppg_commercial_banks_nfl_current_us	"PPG, commercial banks (NFL, current US$)"	"PPG, commercial banks (NFL, current US$) in WDI"
ISI	WDI	WDI dataset	World Development Indicators	https://databank.worldbank.org/source/world-development-indicators	ppg_ibrd_dod_current_us	"PPG, IBRD (DOD, current US$)"	"PPG, IBRD (DOD, current US$) in WDI"
ISI	WDI	WDI dataset	World Development Indicators	https://databank.worldbank.org/source/world-development-indicators	ppg_ida_dod_current_us	"PPG, IDA (DOD, current US$)"	"PPG, IDA (DOD, current US$) in WDI"
ISI	WDI	WDI dataset	World Development Indicators	https://databank.worldbank.org/source/world-development-indicators	ppg_official_creditors_nfl_current_us	"PPG, official creditors (NFL, current US$)"	"PPG, official creditors (NFL, current US$) in WDI"
ISI	WDI	WDI dataset	World Development Indicators	https://databank.worldbank.org/source/world-development-indicators	ppg_other_private_creditors_nfl_current_us	"PPG, other private creditors (NFL, current US$)"	"PPG, other private creditors (NFL, current US$) in WDI"
ISI	WDI	WDI dataset	World Development Indicators	https://databank.worldbank.org/source/world-development-indicators	ppg_private_creditors_nfl_current_us	"PPG, private creditors (NFL, current US$)"	"PPG, private creditors (NFL, current US$) in WDI"
ISI	WDI	WDI dataset	World Development Indicators	https://databank.worldbank.org/source/world-development-indicators	ppp_conversion_factor_gdp_lcu_per_international	"PPP conversion factor, GDP (LCU per international $)"	"PPP conversion factor, GDP (LCU per international $) in WDI"
ISI	WDI	WDI dataset	World Development Indicators	https://databank.worldbank.org/source/world-development-indicators	ppp_conversion_factor_private_consumption_lcu_per_international	"PPP conversion factor, private consumption (LCU per international $)"	"PPP conversion factor, private consumption (LCU per international $) in WDI"
ISI	WDI	WDI dataset	World Development Indicators	https://databank.worldbank.org/source/world-development-indicators	pregnant_women_receiving_prenatal_care	Pregnant women receiving prenatal care (%)	Pregnant women receiving prenatal care (%) in WDI
ISI	WDI	WDI dataset	World Development Indicators	https://databank.worldbank.org/source/world-development-indicators	preprimary_education_duration_years	"Preprimary education, duration (years)"	"Preprimary education, duration (years) in WDI"
ISI	WDI	WDI dataset	World Development Indicators	https://databank.worldbank.org/source/world-development-indicators	presence_of_peace_keepers_number_of_troops_police_and_military_observers_in_mandate	"Presence of peace keepers (number of troops, police, and military observers in mandate)"	"Presence of peace keepers (number of troops, police, and military observers in mandate) in WDI"
ISI	WDI	WDI dataset	World Development Indicators	https://databank.worldbank.org/source/world-development-indicators	present_value_of_external_debt_of_exports_of_goods_services_and_primary_income	"Present value of external debt (% of exports of goods, services and primary income)"	"Present value of external debt (% of exports of goods, services and primary income) in WDI"
ISI	WDI	WDI dataset	World Development Indicators	https://databank.worldbank.org/source/world-development-indicators	present_value_of_external_debt_of_gni	Present value of external debt (% of GNI)	Present value of external debt (% of GNI) in WDI
ISI	WDI	WDI dataset	World Development Indicators	https://databank.worldbank.org/source/world-development-indicators	present_value_of_external_debt_current_us	Present value of external debt (current US$)	Present value of external debt (current US$) in WDI
ISI	WDI	WDI dataset	World Development Indicators	https://databank.worldbank.org/source/world-development-indicators	prevalence_of_anemia_among_children_of_children_under_5	Prevalence of anemia among children (% of children under 5)	Prevalence of anemia among children (% of children under 5) in WDI
ISI	WDI	WDI dataset	World Development Indicators	https://databank.worldbank.org/source/world-development-indicators	prevalence_of_anemia_among_non_pregnant_women_of_women_ages_15_49	Prevalence of anemia among non-pregnant women (% of women ages 15-49)	Prevalence of anemia among non-pregnant women (% of women ages 15-49) in WDI
ISI	WDI	WDI dataset	World Development Indicators	https://databank.worldbank.org/source/world-development-indicators	prevalence_of_anemia_among_pregnant_women	Prevalence of anemia among pregnant women (%)	Prevalence of anemia among pregnant women (%) in WDI
ISI	WDI	WDI dataset	World Development Indicators	https://databank.worldbank.org/source/world-development-indicators	prevalence_of_anemia_among_women_of_reproductive_age_of_women_ages_15_49	Prevalence of anemia among women of reproductive age (% of women ages 15-49)	Prevalence of anemia among women of reproductive age (% of women ages 15-49) in WDI
ISI	WDI	WDI dataset	World Development Indicators	https://databank.worldbank.org/source/world-development-indicators	prevalence_of_hiv_female_ages_15_24	"Prevalence of HIV, female (% ages 15-24)"	"Prevalence of HIV, female (% ages 15-24) in WDI"
ISI	WDI	WDI dataset	World Development Indicators	https://databank.worldbank.org/source/world-development-indicators	prevalence_of_hiv_male_ages_15_24	"Prevalence of HIV, male (% ages 15-24)"	"Prevalence of HIV, male (% ages 15-24) in WDI"
ISI	WDI	WDI dataset	World Development Indicators	https://databank.worldbank.org/source/world-development-indicators	prevalence_of_hiv_total_of_population_ages_15_49	"Prevalence of HIV, total (% of population ages 15-49)"	"Prevalence of HIV, total (% of population ages 15-49) in WDI"
ISI	WDI	WDI dataset	World Development Indicators	https://databank.worldbank.org/source/world-development-indicators	prevalence_of_overweight_weight_for_height_of_children_under_5	"Prevalence of overweight, weight for height (% of children under 5)"	"Prevalence of overweight, weight for height (% of children under 5) in WDI"
ISI	WDI	WDI dataset	World Development Indicators	https://databank.worldbank.org/source/world-development-indicators	prevalence_of_overweight_weight_for_height_female_of_children_under_5	"Prevalence of overweight, weight for height, female (% of children under 5)"	"Prevalence of overweight, weight for height, female (% of children under 5) in WDI"
ISI	WDI	WDI dataset	World Development Indicators	https://databank.worldbank.org/source/world-development-indicators	prevalence_of_overweight_weight_for_height_male_of_children_under_5	"Prevalence of overweight, weight for height, male (% of children under 5)"	"Prevalence of overweight, weight for height, male (% of children under 5) in WDI"
ISI	WDI	WDI dataset	World Development Indicators	https://databank.worldbank.org/source/world-development-indicators	prevalence_of_severe_wasting_weight_for_height_of_children_under_5	"Prevalence of severe wasting, weight for height (% of children under 5)"	"Prevalence of severe wasting, weight for height (% of children under 5) in WDI"
ISI	WDI	WDI dataset	World Development Indicators	https://databank.worldbank.org/source/world-development-indicators	prevalence_of_severe_wasting_weight_for_height_female_of_children_under_5	"Prevalence of severe wasting, weight for height, female (% of children under 5)"	"Prevalence of severe wasting, weight for height, female (% of children under 5) in WDI"
ISI	WDI	WDI dataset	World Development Indicators	https://databank.worldbank.org/source/world-development-indicators	prevalence_of_severe_wasting_weight_for_height_male_of_children_under_5	"Prevalence of severe wasting, weight for height, male (% of children under 5)"	"Prevalence of severe wasting, weight for height, male (% of children under 5) in WDI"
ISI	WDI	WDI dataset	World Development Indicators	https://databank.worldbank.org/source/world-development-indicators	prevalence_of_stunting_height_for_age_of_children_under_5	"Prevalence of stunting, height for age (% of children under 5)"	"Prevalence of stunting, height for age (% of children under 5) in WDI"
ISI	WDI	WDI dataset	World Development Indicators	https://databank.worldbank.org/source/world-development-indicators	prevalence_of_stunting_height_for_age_female_of_children_under_5	"Prevalence of stunting, height for age, female (% of children under 5)"	"Prevalence of stunting, height for age, female (% of children under 5) in WDI"
ISI	WDI	WDI dataset	World Development Indicators	https://databank.worldbank.org/source/world-development-indicators	prevalence_of_stunting_height_for_age_male_of_children_under_5	"Prevalence of stunting, height for age, male (% of children under 5)"	"Prevalence of stunting, height for age, male (% of children under 5) in WDI"
ISI	WDI	WDI dataset	World Development Indicators	https://databank.worldbank.org/source/world-development-indicators	prevalence_of_undernourishment_of_population	Prevalence of undernourishment (% of population)	Prevalence of undernourishment (% of population) in WDI
ISI	WDI	WDI dataset	World Development Indicators	https://databank.worldbank.org/source/world-development-indicators	prevalence_of_underweight_weight_for_age_of_children_under_5	"Prevalence of underweight, weight for age (% of children under 5)"	"Prevalence of underweight, weight for age (% of children under 5) in WDI"
ISI	WDI	WDI dataset	World Development Indicators	https://databank.worldbank.org/source/world-development-indicators	prevalence_of_underweight_weight_for_age_female_of_children_under_5	"Prevalence of underweight, weight for age, female (% of children under 5)"	"Prevalence of underweight, weight for age, female (% of children under 5) in WDI"
ISI	WDI	WDI dataset	World Development Indicators	https://databank.worldbank.org/source/world-development-indicators	prevalence_of_underweight_weight_for_age_male_of_children_under_5	"Prevalence of underweight, weight for age, male (% of children under 5)"	"Prevalence of underweight, weight for age, male (% of children under 5) in WDI"
ISI	WDI	WDI dataset	World Development Indicators	https://databank.worldbank.org/source/world-development-indicators	prevalence_of_wasting_weight_for_height_of_children_under_5	"Prevalence of wasting, weight for height (% of children under 5)"	"Prevalence of wasting, weight for height (% of children under 5) in WDI"
ISI	WDI	WDI dataset	World Development Indicators	https://databank.worldbank.org/source/world-development-indicators	prevalence_of_wasting_weight_for_height_female_of_children_under_5	"Prevalence of wasting, weight for height, female (% of children under 5)"	"Prevalence of wasting, weight for height, female (% of children under 5) in WDI"
ISI	WDI	WDI dataset	World Development Indicators	https://databank.worldbank.org/source/world-development-indicators	prevalence_of_wasting_weight_for_height_male_of_children_under_5	"Prevalence of wasting, weight for height, male (% of children under 5)"	"Prevalence of wasting, weight for height, male (% of children under 5) in WDI"
ISI	WDI	WDI dataset	World Development Indicators	https://databank.worldbank.org/source/world-development-indicators	price_level_ratio_of_ppp_conversion_factor_gdp_to_market_exchange_rate	Price level ratio of PPP conversion factor (GDP) to market exchange rate	Price level ratio of PPP conversion factor (GDP) to market exchange rate in WDI
ISI	WDI	WDI dataset	World Development Indicators	https://databank.worldbank.org/source/world-development-indicators	primary_completion_rate_female_of_relevant_age_group	"Primary completion rate, female (% of relevant age group)"	"Primary completion rate, female (% of relevant age group) in WDI"
ISI	WDI	WDI dataset	World Development Indicators	https://databank.worldbank.org/source/world-development-indicators	primary_completion_rate_male_of_relevant_age_group	"Primary completion rate, male (% of relevant age group)"	"Primary completion rate, male (% of relevant age group) in WDI"
ISI	WDI	WDI dataset	World Development Indicators	https://databank.worldbank.org/source/world-development-indicators	primary_completion_rate_total_of_relevant_age_group	"Primary completion rate, total (% of relevant age group)"	"Primary completion rate, total (% of relevant age group) in WDI"
ISI	WDI	WDI dataset	World Development Indicators	https://databank.worldbank.org/source/world-development-indicators	primary_education_duration_years	"Primary education, duration (years)"	"Primary education, duration (years) in WDI"
ISI	WDI	WDI dataset	World Development Indicators	https://databank.worldbank.org/source/world-development-indicators	primary_education_pupils	"Primary education, pupils"	"Primary education, pupils in WDI"
ISI	WDI	WDI dataset	World Development Indicators	https://databank.worldbank.org/source/world-development-indicators	primary_education_pupils_female	"Primary education, pupils (% female)"	"Primary education, pupils (% female) in WDI"
ISI	WDI	WDI dataset	World Development Indicators	https://databank.worldbank.org/source/world-development-indicators	primary_education_teachers	"Primary education, teachers"	"Primary education, teachers in WDI"
ISI	WDI	WDI dataset	World Development Indicators	https://databank.worldbank.org/source/world-development-indicators	primary_education_teachers_female	"Primary education, teachers (% female)"	"Primary education, teachers (% female) in WDI"
ISI	WDI	WDI dataset	World Development Indicators	https://databank.worldbank.org/source/world-development-indicators	primary_government_expenditures_as_a_proportion_of_original_approved_budget	Primary government expenditures as a proportion of original approved budget (%)	Primary government expenditures as a proportion of original approved budget (%) in WDI
ISI	WDI	WDI dataset	World Development Indicators	https://databank.worldbank.org/source/world-development-indicators	primary_income_payments_bop_current_us	"Primary income payments (BoP, current US$)"	"Primary income payments (BoP, current US$) in WDI"
ISI	WDI	WDI dataset	World Development Indicators	https://databank.worldbank.org/source/world-development-indicators	primary_income_receipts_bop_current_us	"Primary income receipts (BoP, current US$)"	"Primary income receipts (BoP, current US$) in WDI"
ISI	WDI	WDI dataset	World Development Indicators	https://databank.worldbank.org/source/world-development-indicators	primary_school_starting_age_years	Primary school starting age (years)	Primary school starting age (years) in WDI
ISI	WDI	WDI dataset	World Development Indicators	https://databank.worldbank.org/source/world-development-indicators	private_credit_bureau_coverage_of_adults	Private credit bureau coverage (% of adults)	Private credit bureau coverage (% of adults) in WDI
ISI	WDI	WDI dataset	World Development Indicators	https://databank.worldbank.org/source/world-development-indicators	probability_of_dying_at_age_5_14_years_per_1_000_children_age_5	"Probability of dying at age 5-14 years (per 1,000 children age 5)"	"Probability of dying at age 5-14 years (per 1,000 children age 5) in WDI"
ISI	WDI	WDI dataset	World Development Indicators	https://databank.worldbank.org/source/world-development-indicators	procedures_to_build_a_warehouse_number	Procedures to build a warehouse (number)	Procedures to build a warehouse (number) in WDI
ISI	WDI	WDI dataset	World Development Indicators	https://databank.worldbank.org/source/world-development-indicators	procedures_to_register_property_number	Procedures to register property (number)	Procedures to register property (number) in WDI
ISI	WDI	WDI dataset	World Development Indicators	https://databank.worldbank.org/source/world-development-indicators	profit_tax_of_commercial_profits	Profit tax (% of commercial profits)	Profit tax (% of commercial profits) in WDI
ISI	WDI	WDI dataset	World Development Indicators	https://databank.worldbank.org/source/world-development-indicators	progression_to_secondary_school	Progression to secondary school (%)	Progression to secondary school (%) in WDI
ISI	WDI	WDI dataset	World Development Indicators	https://databank.worldbank.org/source/world-development-indicators	progression_to_secondary_school_female	"Progression to secondary school, female (%)"	"Progression to secondary school, female (%) in WDI"
ISI	WDI	WDI dataset	World Development Indicators	https://databank.worldbank.org/source/world-development-indicators	progression_to_secondary_school_male	"Progression to secondary school, male (%)"	"Progression to secondary school, male (%) in WDI"
ISI	WDI	WDI dataset	World Development Indicators	https://databank.worldbank.org/source/world-development-indicators	proportion_of_population_pushed_below_the_1_90_2011_ppp_poverty_line_by_out_of_pocket_health_care_expenditure	Proportion of population pushed below the $1.90 ($ 2011 PPP) poverty line by out-of-pocket health care expenditure (%)	Proportion of population pushed below the $1.90 ($ 2011 PPP) poverty line by out-of-pocket health care expenditure (%) in WDI
ISI	WDI	WDI dataset	World Development Indicators	https://databank.worldbank.org/source/world-development-indicators	proportion_of_population_pushed_below_the_3_20_2011_ppp_poverty_line_by_out_of_pocket_health_care_expenditure	Proportion of population pushed below the $3.20 ($ 2011 PPP) poverty line by out-of-pocket health care expenditure (%)	Proportion of population pushed below the $3.20 ($ 2011 PPP) poverty line by out-of-pocket health care expenditure (%) in WDI
ISI	WDI	WDI dataset	World Development Indicators	https://databank.worldbank.org/source/world-development-indicators	proportion_of_population_spending_more_than_10_of_household_consumption_or_income_on_out_of_pocket_health_care_expenditure	Proportion of population spending more than 10% of household consumption or income on out-of-pocket health care expenditure (%)	Proportion of population spending more than 10% of household consumption or income on out-of-pocket health care expenditure (%) in WDI
ISI	WDI	WDI dataset	World Development Indicators	https://databank.worldbank.org/source/world-development-indicators	proportion_of_population_spending_more_than_25_of_household_consumption_or_income_on_out_of_pocket_health_care_expenditure	Proportion of population spending more than 25% of household consumption or income on out-of-pocket health care expenditure (%)	Proportion of population spending more than 25% of household consumption or income on out-of-pocket health care expenditure (%) in WDI
ISI	WDI	WDI dataset	World Development Indicators	https://databank.worldbank.org/source/world-development-indicators	proportion_of_seats_held_by_women_in_national_parliaments	Proportion of seats held by women in national parliaments (%)	Proportion of seats held by women in national parliaments (%) in WDI
ISI	WDI	WDI dataset	World Development Indicators	https://databank.worldbank.org/source/world-development-indicators	proportion_of_time_spent_on_unpaid_domestic_and_care_work_female_of_24_hour_day	"Proportion of time spent on unpaid domestic and care work, female (% of 24 hour day)"	"Proportion of time spent on unpaid domestic and care work, female (% of 24 hour day) in WDI"
ISI	WDI	WDI dataset	World Development Indicators	https://databank.worldbank.org/source/world-development-indicators	proportion_of_time_spent_on_unpaid_domestic_and_care_work_male_of_24_hour_day	"Proportion of time spent on unpaid domestic and care work, male (% of 24 hour day)"	"Proportion of time spent on unpaid domestic and care work, male (% of 24 hour day) in WDI"
ISI	WDI	WDI dataset	World Development Indicators	https://databank.worldbank.org/source/world-development-indicators	proportion_of_women_subjected_to_physical_and_or_sexual_violence_in_the_last_12_months_of_women_age_15_49	Proportion of women subjected to physical and/or sexual violence in the last 12 months (% of women age 15-49)	Proportion of women subjected to physical and/or sexual violence in the last 12 months (% of women age 15-49) in WDI
ISI	WDI	WDI dataset	World Development Indicators	https://databank.worldbank.org/source/world-development-indicators	public_and_publicly_guaranteed_debt_service_of_exports_of_goods_services_and_primary_income	"Public and publicly guaranteed debt service (% of exports of goods, services and primary income)"	"Public and publicly guaranteed debt service (% of exports of goods, services and primary income) in WDI"
ISI	WDI	WDI dataset	World Development Indicators	https://databank.worldbank.org/source/world-development-indicators	public_and_publicly_guaranteed_debt_service_of_gni	Public and publicly guaranteed debt service (% of GNI)	Public and publicly guaranteed debt service (% of GNI) in WDI
ISI	WDI	WDI dataset	World Development Indicators	https://databank.worldbank.org/source/world-development-indicators	public_credit_registry_coverage_of_adults	Public credit registry coverage (% of adults)	Public credit registry coverage (% of adults) in WDI
ISI	WDI	WDI dataset	World Development Indicators	https://databank.worldbank.org/source/world-development-indicators	public_private_partnerships_investment_in_energy_current_us	Public private partnerships investment in energy (current US$)	Public private partnerships investment in energy (current US$) in WDI
ISI	WDI	WDI dataset	World Development Indicators	https://databank.worldbank.org/source/world-development-indicators	public_private_partnerships_investment_in_ict_current_us	Public private partnerships investment in ICT (current US$)	Public private partnerships investment in ICT (current US$) in WDI
ISI	WDI	WDI dataset	World Development Indicators	https://databank.worldbank.org/source/world-development-indicators	public_private_partnerships_investment_in_transport_current_us	Public private partnerships investment in transport (current US$)	Public private partnerships investment in transport (current US$) in WDI
ISI	WDI	WDI dataset	World Development Indicators	https://databank.worldbank.org/source/world-development-indicators	public_private_partnerships_investment_in_water_and_sanitation_current_us	Public private partnerships investment in water and sanitation (current US$)	Public private partnerships investment in water and sanitation (current US$) in WDI
ISI	WDI	WDI dataset	World Development Indicators	https://databank.worldbank.org/source/world-development-indicators	pump_price_for_diesel_fuel_us_per_liter	Pump price for diesel fuel (US$ per liter)	Pump price for diesel fuel (US$ per liter) in WDI
ISI	WDI	WDI dataset	World Development Indicators	https://databank.worldbank.org/source/world-development-indicators	pump_price_for_gasoline_us_per_liter	Pump price for gasoline (US$ per liter)	Pump price for gasoline (US$ per liter) in WDI
ISI	WDI	WDI dataset	World Development Indicators	https://databank.worldbank.org/source/world-development-indicators	pupil_teacher_ratio_lower_secondary	"Pupil-teacher ratio, lower secondary"	"Pupil-teacher ratio, lower secondary in WDI"
ISI	WDI	WDI dataset	World Development Indicators	https://databank.worldbank.org/source/world-development-indicators	pupil_teacher_ratio_preprimary	"Pupil-teacher ratio, preprimary"	"Pupil-teacher ratio, preprimary in WDI"
ISI	WDI	WDI dataset	World Development Indicators	https://databank.worldbank.org/source/world-development-indicators	pupil_teacher_ratio_primary	"Pupil-teacher ratio, primary"	"Pupil-teacher ratio, primary in WDI"
ISI	WDI	WDI dataset	World Development Indicators	https://databank.worldbank.org/source/world-development-indicators	pupil_teacher_ratio_secondary	"Pupil-teacher ratio, secondary"	"Pupil-teacher ratio, secondary in WDI"
ISI	WDI	WDI dataset	World Development Indicators	https://databank.worldbank.org/source/world-development-indicators	pupil_teacher_ratio_tertiary	"Pupil-teacher ratio, tertiary"	"Pupil-teacher ratio, tertiary in WDI"
ISI	WDI	WDI dataset	World Development Indicators	https://databank.worldbank.org/source/world-development-indicators	pupil_teacher_ratio_upper_secondary	"Pupil-teacher ratio, upper secondary"	"Pupil-teacher ratio, upper secondary in WDI"
ISI	WDI	WDI dataset	World Development Indicators	https://databank.worldbank.org/source/world-development-indicators	quality_of_port_infrastructure_wef_1_extremely_underdeveloped_to_7_well_developed_and_efficient_by_international_standards	"Quality of port infrastructure, WEF (1=extremely underdeveloped to 7=well developed and efficient by international standards)"	"Quality of port infrastructure, WEF (1=extremely underdeveloped to 7=well developed and efficient by international standards) in WDI"
ISI	WDI	WDI dataset	World Development Indicators	https://databank.worldbank.org/source/world-development-indicators	rail_lines_total_route_km	Rail lines (total route-km)	Rail lines (total route-km) in WDI
ISI	WDI	WDI dataset	World Development Indicators	https://databank.worldbank.org/source/world-development-indicators	railways_goods_transported_million_ton_km	"Railways, goods transported (million ton-km)"	"Railways, goods transported (million ton-km) in WDI"
ISI	WDI	WDI dataset	World Development Indicators	https://databank.worldbank.org/source/world-development-indicators	railways_passengers_carried_million_passenger_km	"Railways, passengers carried (million passenger-km)"	"Railways, passengers carried (million passenger-km) in WDI"
ISI	WDI	WDI dataset	World Development Indicators	https://databank.worldbank.org/source/world-development-indicators	ratio_of_female_to_male_labor_force_participation_rate_modeled_ilo_estimate	Ratio of female to male labor force participation rate (%) (modeled ILO estimate)	Ratio of female to male labor force participation rate (%) (modeled ILO estimate) in WDI
ISI	WDI	WDI dataset	World Development Indicators	https://databank.worldbank.org/source/world-development-indicators	ratio_of_female_to_male_labor_force_participation_rate_national_estimate	Ratio of female to male labor force participation rate (%) (national estimate)	Ratio of female to male labor force participation rate (%) (national estimate) in WDI
ISI	WDI	WDI dataset	World Development Indicators	https://databank.worldbank.org/source/world-development-indicators	real_effective_exchange_rate_index_2010_100	Real effective exchange rate index (2010 = 100)	Real effective exchange rate index (2010 = 100) in WDI
ISI	WDI	WDI dataset	World Development Indicators	https://databank.worldbank.org/source/world-development-indicators	real_interest_rate	Real interest rate (%)	Real interest rate (%) in WDI
ISI	WDI	WDI dataset	World Development Indicators	https://databank.worldbank.org/source/world-development-indicators	refugee_population_by_country_or_territory_of_asylum	Refugee population by country or territory of asylum	Refugee population by country or territory of asylum in WDI
ISI	WDI	WDI dataset	World Development Indicators	https://databank.worldbank.org/source/world-development-indicators	refugee_population_by_country_or_territory_of_origin	Refugee population by country or territory of origin	Refugee population by country or territory of origin in WDI
ISI	WDI	WDI dataset	World Development Indicators	https://databank.worldbank.org/source/world-development-indicators	renewable_electricity_output_of_total_electricity_output	Renewable electricity output (% of total electricity output)	Renewable electricity output (% of total electricity output) in WDI
ISI	WDI	WDI dataset	World Development Indicators	https://databank.worldbank.org/source/world-development-indicators	renewable_energy_consumption_of_total_final_energy_consumption	Renewable energy consumption (% of total final energy consumption)	Renewable energy consumption (% of total final energy consumption) in WDI
ISI	WDI	WDI dataset	World Development Indicators	https://databank.worldbank.org/source/world-development-indicators	renewable_internal_freshwater_resources_per_capita_cubic_meters	Renewable internal freshwater resources per capita (cubic meters)	Renewable internal freshwater resources per capita (cubic meters) in WDI
ISI	WDI	WDI dataset	World Development Indicators	https://databank.worldbank.org/source/world-development-indicators	renewable_internal_freshwater_resources_total_billion_cubic_meters	"Renewable internal freshwater resources, total (billion cubic meters)"	"Renewable internal freshwater resources, total (billion cubic meters) in WDI"
ISI	WDI	WDI dataset	World Development Indicators	https://databank.worldbank.org/source/world-development-indicators	repeaters_primary_female_of_female_enrollment	"Repeaters, primary, female (% of female enrollment)"	"Repeaters, primary, female (% of female enrollment) in WDI"
ISI	WDI	WDI dataset	World Development Indicators	https://databank.worldbank.org/source/world-development-indicators	repeaters_primary_male_of_male_enrollment	"Repeaters, primary, male (% of male enrollment)"	"Repeaters, primary, male (% of male enrollment) in WDI"
ISI	WDI	WDI dataset	World Development Indicators	https://databank.worldbank.org/source/world-development-indicators	repeaters_primary_total_of_total_enrollment	"Repeaters, primary, total (% of total enrollment)"	"Repeaters, primary, total (% of total enrollment) in WDI"
ISI	WDI	WDI dataset	World Development Indicators	https://databank.worldbank.org/source/world-development-indicators	research_and_development_expenditure_of_gdp	Research and development expenditure (% of GDP)	Research and development expenditure (% of GDP) in WDI
ISI	WDI	WDI dataset	World Development Indicators	https://databank.worldbank.org/source/world-development-indicators	researchers_in_r_d_per_million_people	Researchers in R&D (per million people)	Researchers in R&D (per million people) in WDI
ISI	WDI	WDI dataset	World Development Indicators	https://databank.worldbank.org/source/world-development-indicators	reserves_and_related_items_bop_current_us	"Reserves and related items (BoP, current US$)"	"Reserves and related items (BoP, current US$) in WDI"
